review,review_datetime,upvote_count,app_rating,data_source,app_name
terrible,2024-11-22 17:33:24,0,1,Google Play,GrubHub
excellent service,2024-11-22 16:33:08,0,5,Google Play,GrubHub
Sends offer notifications even after disabling from the app. This is why I am installing. Do not advertise thru message notifications!,2024-11-22 14:12:41,0,1,Google Play,GrubHub
good,2024-11-22 11:47:39,0,5,Google Play,GrubHub
Have had this app for a week+ and have tried to order food twice only for it to give weird error messages letting me know I can't. Never had this problem with Doordash and others and I am giving up on it.,2024-11-22 01:57:15,0,1,Google Play,GrubHub
"always exceptional , and if not delivered they refunded me right away!",2024-11-21 23:33:48,0,5,Google Play,GrubHub
GrubHub has always had my food hot and fast 6 stars,2024-11-21 21:28:30,0,5,Google Play,GrubHub
"annoying push notification ads despite turning those off, garbage",2024-11-21 17:29:09,0,1,Google Play,GrubHub
I rarely have had problems and the few times there were problems Grubhub 100% made things right. Even redelivery.,2024-11-21 17:01:40,0,5,Google Play,GrubHub
no way to add comments,2024-11-21 16:30:54,0,2,Google Play,GrubHub
"Junkie drivers. Overpriced. Just get it yourself. Not hard. Just learned the CEO publicly threatened to fire employees who voted the ""wrong"" way. The former is reason enough to delete the app, the latter tells me the CEO wants me to. So into the trash bin it goes. Only time I used it the delivery driver had the nods anyway.",2024-11-21 12:11:57,0,1,Google Play,GrubHub
"Bad app, crashes and randomly gives me unknown errors!!",2024-11-21 12:03:24,0,1,Google Play,GrubHub
"They allow thieves to be drivers. Their prices are more expensive then other delivery apps, and their customer service is beyond strange. I wouldnt even recommend this app to people i hate.",2024-11-21 00:15:18,0,1,Google Play,GrubHub
GrubHub is amazing. Tip high!,2024-11-20 21:04:40,0,5,Google Play,GrubHub
The driver that delivered my order said the store was out of three of the items that I had ordered get GrubHub would not be fun to me because they said I had too many concessions or refunds this was my first order I even tried calling the number and was told the same script message and they ended the call like they did the chat when I press the issue.,2024-11-20 21:03:28,0,1,Google Play,GrubHub
Horrible customer service. When they mess up an order they absolutely refuse a refund instead over a grubhub credit,2024-11-20 19:05:59,0,1,Google Play,GrubHub
"Ordered 5 separate times and everytime my order was cold because the driver will sit in a parking lot for whatever reason and everytime I try to get a refund they say they can't and can only give me a $7 coupon for my ""next"" order, terrible customer service",2024-11-20 18:55:29,0,1,Google Play,GrubHub
"When rating the driver or the restaurant, there should be a 3rd option to rate Grubhub service as a whole, the app and customer service for all of my delayed orders that are no fault of the restaurant or the driver.",2024-11-20 18:18:08,0,3,Google Play,GrubHub
he was very polite and had a big smile on his face. very friendly,2024-11-20 16:58:21,0,5,Google Play,GrubHub
"Horrible app. I needed to change the time of the order bc we WFH. after confirming that the restaurant has not prepared the order using their ""call restaurant"" button Grubhub refused to cancel the order after speaking with their customer support.",2024-11-20 15:12:11,0,1,Google Play,GrubHub
They take your money and then cancel your order.....who does that why??? Never given an explanation...smh..... #apologies were extended and excepted! Cus,2024-11-20 14:21:43,0,4,Google Play,GrubHub
GRUBHUB IS AWFUL - DO NOT USE! Stealing money! No Customer Service!,2024-11-20 13:12:12,1,1,Google Play,GrubHub
I've been trying to delete my account so I don't get the $10 service fee charge but through their app and brings you to a web page that's non-existent so you can do nothing... And they continuously try to take the money out of an account that is not active causing issues with me and my bank.,2024-11-20 09:48:00,1,1,Google Play,GrubHub
Thieves,2024-11-20 04:36:56,0,1,Google Play,GrubHub
Love seeing a picture of my delivery driver and the timed updates.,2024-11-19 23:32:26,0,5,Google Play,GrubHub
my first order made you delivered to another address I contacted your company and have been left by your agent without assistance horrible for the very first delivery how do I get a refund disgusting I will not order over the internet anymore and let others know this takes place,2024-11-19 20:06:08,0,1,Google Play,GrubHub
laggy app and constantly breaks,2024-11-19 19:25:46,0,2,Google Play,GrubHub
Great app when I feel lazy,2024-11-19 19:20:34,0,5,Google Play,GrubHub
Yummy.,2024-11-19 19:12:33,0,5,Google Play,GrubHub
"Don't bring the food up. Don't call to let us know it's sitting down stairs getting cold. What are we tipping for? If I wanted to leave, I wouldn't have ordered delivery",2024-11-19 17:51:10,0,1,Google Play,GrubHub
The app has some issues. It needs to be more user-friendly.,2024-11-19 15:44:14,0,3,Google Play,GrubHub
Love the app easy and convenient to use,2024-11-19 15:12:45,0,5,Google Play,GrubHub
🤫I save more with GrubHub,2024-11-19 10:05:28,0,5,Google Play,GrubHub
good stuff. pretty good when orders get blanked up.,2024-11-18 23:02:58,0,5,Google Play,GrubHub
I appreciate Grubhub for honoring its promise to satisfy its customers. Too rare these days. I've never had a complaint that Grubhub didn't fix.,2024-11-18 21:41:20,0,5,Google Play,GrubHub
fastest,2024-11-18 21:09:32,0,5,Google Play,GrubHub
"great service, order is usually always correct, fast delivery",2024-11-18 20:14:18,0,5,Google Play,GrubHub
Will steal your money and not deliver food with no refund option.,2024-11-18 19:43:36,0,1,Google Play,GrubHub
"So far, so good.",2024-11-18 17:22:46,0,4,Google Play,GrubHub
"I received the wrong order and tried to go through the help button the app. It just kept spinning....I was finally able to compliant on the 16th, even though I ordered on the 15th....I was rejected for a refund because it was after 48 hrs from the delivery?!?!",2024-11-18 15:43:17,0,1,Google Play,GrubHub
Fees and additional add-ons are usually more than other sites. Every now and then they'll have an okay promo code.,2024-11-18 14:32:45,0,3,Google Play,GrubHub
Problems with app as of November 2024. When I go to place order it gives me an unknown error message and won't place order. I can place an order with similar apps and no problem.,2024-11-18 14:17:02,0,2,Google Play,GrubHub
I ❤️ grubhub!,2024-11-18 10:52:07,0,5,Google Play,GrubHub
Never drop off at my home. I think it not in the same county even.,2024-11-17 22:52:45,0,1,Google Play,GrubHub
"I used the app 4 times. All 4 times my food was either delivered to the wrong address, or I received someone else's order. Brilliant.",2024-11-17 22:16:49,0,1,Google Play,GrubHub
my last review of grubhub was in 2020 at a one star tried them again 4 years later and they are lightyears away from doordash. still a 1 star no recourse for wrong orders,2024-11-17 20:40:32,1,1,Google Play,GrubHub
They cancel without asking. Over priced.,2024-11-17 19:32:44,0,1,Google Play,GrubHub
trash trash trash trash trash,2024-11-17 18:46:35,0,1,Google Play,GrubHub
app is simple to use and updates are accurate. customer support responses fast. thanks GrubHub!,2024-11-17 18:29:59,0,5,Google Play,GrubHub
"I live in a secured apartment building the drivers do not call upon arrival and do not follow instructions. They leave food sitting in front of the door, or on the sidewalk, or in the parking lot, or in the bushes, or in front of a garage, or on a neighbor's patio, or they give it to the wrong person, or they don't show up at all and mark as delivered.",2024-11-17 17:03:36,0,1,Google Play,GrubHub
Consistently fresh and delicious meals reach time. A Pilsen classic.,2024-11-17 16:48:01,0,5,Google Play,GrubHub
"Had two orders, first one was stolen, the second one was hours late and the driver kept taking long routes and drove into a few different neighborhoods, the drive between here and the resturant is 15 mins,and the helpline felt like a AI bot and took a lot of convincing to even get a refund, they just kept offering credit on my next order.",2024-11-17 15:38:31,1,1,Google Play,GrubHub
Great Food,2024-11-17 14:26:57,0,5,Google Play,GrubHub
Very easy and convenient,2024-11-17 12:39:54,0,5,Google Play,GrubHub
They are the TRUTH!!!!,2024-11-17 11:51:17,0,5,Google Play,GrubHub
Awesome and coupons work.,2024-11-17 08:24:11,0,5,Google Play,GrubHub
Awful!!! Use door dash or Uber eats because grub hub needs an update. Smith college needs to switch.,2024-11-17 02:25:54,0,1,Google Play,GrubHub
easy to use and fast. and cheaper than others,2024-11-16 23:44:26,0,5,Google Play,GrubHub
Didn't get my shrimp in my order,2024-11-16 23:35:26,0,1,Google Play,GrubHub
"Overpriced which is fine, but EXTREMELY POOR CUSTOMER SERVICE. Don't expect any help with orders that are incorrect. For example, my $60+ order was incorrect, and I was refunded exactly $2.99.",2024-11-16 21:24:58,0,1,Google Play,GrubHub
"Ordered from here many times, and every time the arrival notifications are delayed by an hour. Cheaper by ~5 bucks, if you can remember to check the app constantly.",2024-11-16 21:18:03,0,3,Google Play,GrubHub
"THIS IS A GOOD APP TO HAVE WHEN ORDERING FOOD FROM WHATEVER AREA AND STATE YOU LIVE IN, THE ONLY PROBLEM I'VE EXPERIENCED IF THEY DO NOT UNDERSTAND ENGLISH THEY DO GET LOST ON WHERE TO GO SO YOU HAVE TO EXPLAIN WHEN THEY CALL",2024-11-16 20:34:04,0,4,Google Play,GrubHub
Previous order canceled for no reason,2024-11-16 20:15:52,0,1,Google Play,GrubHub
I like how they support Amazon Prime by giving discounts for delivery and other fees.,2024-11-16 19:50:15,0,5,Google Play,GrubHub
favorite food delivery app. linking it with amazon prime is huge benefit.,2024-11-16 19:39:38,0,5,Google Play,GrubHub
"Got a steak pizza, mushrooms with ranch dip, which both are so greasy, I couldn't eat but a few bites after making me sick, and part of the crust is almost burnt. Lastly the brownie was miniature size. And I checked to bring napkins, and pp's (none). Will not be ordering from here ever again ... Should have just did pizza hut...Oh! lastly the delivery time was rather good; but I only live a few blocks away.",2024-11-16 17:51:39,0,1,Google Play,GrubHub
"Don't use GrubHub!!!! They continuously deliver to the wrong address. Even after I called them several times to complain - they did nothing about it. So, whenever I ordered from them I had to wait at my neighbor's house. They could not figure out how to remedy the issue - very, very aggravating. Now I use Uber Eats and they use a code when they deliver so they can't go wrong. Love them",2024-11-16 17:49:36,0,1,Google Play,GrubHub
I've tried the app 3 times. The first time they kept pushing back delivery time and then just canceled my order. Second and third times the food was more than an hour late with items missing. Find an alternative.,2024-11-16 16:48:26,0,1,Google Play,GrubHub
For the most part grubhub is ok ( I WAS WRONG) but when they don't respond to drivers being rude it goes from being ok to complete trash. Updated 11/16/24 ... just had a driver REFUSE to deliver my order cuz he got lost. I would rather use ANY other app.,2024-11-16 16:03:59,0,1,Google Play,GrubHub
GRUB HUB treats its employees poorly.,2024-11-16 15:56:23,0,1,Google Play,GrubHub
Delivery is OK,2024-11-16 15:46:11,0,3,Google Play,GrubHub
Good deals on good places. Delivery drivers on point.,2024-11-16 14:21:22,0,5,Google Play,GrubHub
great service,2024-11-16 12:58:38,0,5,Google Play,GrubHub
"It's a convenient way to get anything you want to eat, delivered to your door.",2024-11-16 12:27:51,0,4,Google Play,GrubHub
I'm disappointed everything i try to add a new card it tells me I can't and I even have deleted my old cards this is awful and I will probably never use this app again until it's fixed . this is so unprofessional,2024-11-16 09:53:11,0,2,Google Play,GrubHub
wonder,2024-11-15 23:06:38,0,5,Google Play,GrubHub
Terrible app and customer support. The gift card use is not intuitive on checkout. There is an additional 2 step process to add an existing gift card on checkout almost forcing customers to use their card instead. Customer support also wanted to not help and understand.,2024-11-15 22:21:25,0,1,Google Play,GrubHub
"Ordered twice and in the end never got my food. First time driver delivered it to the wrong address even with instructions, second time no one wanted to pick it up even with me adding extra tip. So much time wasted 🙄",2024-11-15 22:12:52,0,2,Google Play,GrubHub
"Drivers take forever when Doordash takes 10 mins. Grub takes an hour. Customer service is good aweful. Even if your food is cold, you have to fight for a refund. My order was wrong, and they would not give me a partial refund. It's not even worth the prime subscription. Use DoorDash. I will be",2024-11-15 20:50:41,0,1,Google Play,GrubHub
I did not receive my order of over $70. I left a generous tip and that was taken also. The entire amount was taken. The driver did not call and I can not get my money refunded for over thirty days. This is unacceptable. I will never use GrubHub again.,2024-11-15 20:36:43,0,1,Google Play,GrubHub
Love it,2024-11-15 19:07:57,0,4,Google Play,GrubHub
"Use Grubhub frequently! Love the service. Yes it costs more for delivery, but saves me time and effort when I need to focus on a project at home and don't want to spend the time cooking or going out for food. So worth the extra pennies!!",2024-11-15 18:51:22,1,5,Google Play,GrubHub
"always reliable, affordable, the best places and a big help to those of us that don't go out much.",2024-11-15 18:50:09,0,5,Google Play,GrubHub
"convenience always has its compromise, this app works flawlessly, services are wonderful although quite expensive.",2024-11-15 13:28:00,0,3,Google Play,GrubHub
Good timely service.,2024-11-15 12:53:03,0,5,Google Play,GrubHub
so far so good,2024-11-15 12:21:42,0,5,Google Play,GrubHub
Well thought out.,2024-11-15 07:26:31,0,5,Google Play,GrubHub
"Food was colder than Alaska bc the driver had multiple deliveries and they couldn't refund the entire only, just give me 10 dollars credit towards more cold food. Nah I'll stick with doordash wow",2024-11-14 20:17:05,0,1,Google Play,GrubHub
"The worst experience with a delivery app ever. Placed 2 different orders from 2 different restaurants within close proximity of my home. Both orders had to be canceled and refunded because ""the couriers were too busy."" Not the case- they don't have any drivers in our area! I called and asked both restaurants and they told me to order through DoorDash instead. If Grubhub doesn't have enough drivers, shut down the app for the area. You're ripping off local restaurants for canceled orders!",2024-11-14 20:01:46,32,1,Google Play,GrubHub
always there for all the great best grub,2024-11-14 19:20:50,0,5,Google Play,GrubHub
There should be a way to enable only delivery related push notifications. It's a pain to turn it off/on every time I use the app. But if I leave it on it sends me irrelevant notifications constantly. It quite annoying,2024-11-14 18:13:38,0,4,Google Play,GrubHub
Delicious food delivered right to your door! Honestly like Grubhub better than DoorDash and Grubhub+ is now included with Amazon Prime. Never a better time to get use Grubhub.,2024-11-14 18:08:04,0,5,Google Play,GrubHub
love the deal you get when you're a prime member.,2024-11-14 16:35:43,0,5,Google Play,GrubHub
STILL OLD ME MNEY,2024-11-14 16:16:50,0,2,Google Play,GrubHub
on point always.,2024-11-14 16:08:57,0,5,Google Play,GrubHub
They don't deliver your food then GrubHub keeps your money. GrubHub is trash.,2024-11-14 16:03:15,0,1,Google Play,GrubHub
The food is great at this restaurant. Hot and always fresh.,2024-11-14 15:10:37,0,5,Google Play,GrubHub
"Good service like any other food delivery app! Just cross your fingers you never get a wrong or missing item or order, or a delayed order, or overcharged, or have a coupon code not be applied - literally ANY thing that requires interaction with customer service/support. You will quickly discover Grubhub operates on a business principle of ""obfuscate, confuse, and misdirect the customer at all costs. If they are not frustrated after interacting with our CS dept. Than you have failed at your job.""",2024-11-14 15:07:46,1,2,Google Play,GrubHub
wish there's a way to remove service fees,2024-11-14 13:01:40,0,4,Google Play,GrubHub
Great idea to order food. Fees are getting greedy.,2024-11-14 12:26:15,0,5,Google Play,GrubHub
"Even with a 30% coupon and grubhub+, the price of order was still more than doordash or uber eats",2024-11-14 11:13:27,0,1,Google Play,GrubHub
trying to order somthing and it's makeing it so complicated,2024-11-14 10:02:58,0,1,Google Play,GrubHub
"I've been with Grubhub for over a year now, and it's been the best investment I've made. Sign up and see the savings immediately.",2024-11-14 00:24:44,0,5,Google Play,GrubHub
price on the app is higher than the Wendy's app plus u still get charged all kinds of service fees even being a grubhub+ member,2024-11-13 23:18:36,0,4,Google Play,GrubHub
"Everything is fine until it isn't. Wrong order sent to my home. Grubhub would not fully refund the service fee or the tip. I was going to reorder as I'm still starving. Spent 25+ minutes chatting with customer service. I said no service was rendered so I'm disputing with AMEX on any fees. In the meantime I'm ordering elsewhere and not using GH for the foreseeable future. DON'T BURDEN ME WITH YOUR PROBLEMS Grubhub. I've spent north of $500 since ditching GH, my food arrives faster.",2024-11-13 22:44:59,0,1,Google Play,GrubHub
items are too pricey and we'll above the costs at the actual restaurant.,2024-11-13 22:37:12,0,1,Google Play,GrubHub
"The guarantee that they promise is a lie. I ordered food my order was nearly 2 hours late, 3 drivers later. Wendy's should have turn off app if they are short staffed. Now I am out of 25 buck and left with ice cold food. They refuse to give refund and this is my 1st time asking for a refund. Cold fries and burgers suck, and microwaving this food will only make it worst. I deleted app, do not down load or use GRub hub, it's in last place for delivery for a reason.",2024-11-13 22:31:33,0,1,Google Play,GrubHub
"Apparently drivers can be at the restaurant for twenty minutes and cancel my order for me. That's cool, I didn't want to eat anyway. Y'all suck and you need to have DOCUMENTATION as to why a gig worker gets to choose if I eat. Also, cannot access ""help"" menu thru app for A WHILE",2024-11-13 22:31:06,0,1,Google Play,GrubHub
unsuccessful orders and deliveries,2024-11-13 21:13:47,0,3,Google Play,GrubHub
better than the rest. No monthly harassment for 9.99,2024-11-13 19:33:49,0,5,Google Play,GrubHub
"Several restaurants, like Marcos pizza, has only 2 pizzas you are allowed to pick from. It only shows you 2 pizzas. And only a couple of sides. Most of the menus are missing. Ended up ordering from DOOR dash instead. Was able to order just fine last week. A major glitch in Grubhub costing them big money. Hope u get it fixed.",2024-11-13 19:14:08,7,1,Google Play,GrubHub
"I love grub hub, they take care of there customers, how companies should.",2024-11-13 18:31:58,0,5,Google Play,GrubHub
Don't like,2024-11-13 16:55:28,0,1,Google Play,GrubHub
was never given a chance to enter promo code so my first order was at full price. Also it waits until you finalize your order before telling you you can't use a promo code. Waste of money.,2024-11-13 16:46:57,1,1,Google Play,GrubHub
"Sucks. But free delivery because of Amazon Prime. Food is always late, always cold, and most of the time, wrong or incomplete. I'm not sure free delivery is worth the anger.",2024-11-13 16:23:49,0,1,Google Play,GrubHub
I love Grubhub especially since it joined with Amazon Prime!,2024-11-13 14:10:40,0,5,Google Play,GrubHub
Awesome.,2024-11-13 13:44:14,0,5,Google Play,GrubHub
#1 don't ask me to review if you don't want a 1 star #2 service is terrible. drivers don't care and face no consequences for messing up or putting in zero effort. prices are stupidly inflated. huge waste of money,2024-11-13 12:55:06,0,1,Google Play,GrubHub
"Pretty reliable app, overall good selection. Service is good too.",2024-11-13 10:12:42,0,5,Google Play,GrubHub
Garbage app cancelled my order last minute twice in a row after waiting for an hour.,2024-11-12 21:46:34,0,1,Google Play,GrubHub
"The restaurant has not even received my order 20 minutes after I was told to pick up my order. Turns out grubhub charged me 3 dollars to order it on their system only to not even put it in. So now I'm waiting 30 minutes. Then I'm told it'll be 30 more minutes. Stay away, save yourself, and this business needs to be shut down.",2024-11-12 19:54:56,0,1,Google Play,GrubHub
"GrubHub is great until something goes wrong. You can wait for an hour for food, get your order cancelled and credit you a whole 7 dollars. Worst is the removal of options to contact support after they make this decision. Terrible communication.",2024-11-12 19:18:20,0,1,Google Play,GrubHub
Love the wings! 👍,2024-11-12 15:23:09,0,5,Google Play,GrubHub
Only my second time ordering from GrubHub and both times have been really fast this is awesome since I have been laid up because of surgery,2024-11-12 14:27:41,0,5,Google Play,GrubHub
I have all the food apps and GrubHub seems to be the most efficient and price conscious. I just wish they would have more specials and the deliveries would be quicker but overall I'm happy.,2024-11-12 13:48:47,0,5,Google Play,GrubHub
Getting a 4 because NOTHING is available in the middle of the night but DD has plenty of options.,2024-11-12 12:43:58,0,4,Google Play,GrubHub
Went to do a order realized that I forgot no sour cream so instead added to cart 1 double cheese burrito no sour cream because it said I had time to add to cart so they charged me another whole order and still didn't receive the right order on top of that and lady said she can't refund because food is already here like if I knew you were gonna do it I would've charged me another meal I would've stopped you only way you guys stay in business is by ripping people off needs better management,2024-11-12 12:16:35,0,1,Google Play,GrubHub
"I thought I would try Grubhub since I have a Prime membership, but when I try to proceed to checkout, I get an error message: ""SOMETHING WENT WRONG. We stumbled upon an unknown error. Please try again."" The same message pops up when I want to delete an item from the cart. This has been happening for days now. At least I have Uber Eats to count on.",2024-11-12 04:51:19,17,1,Google Play,GrubHub
"More often than not, ETAs are delayed by about 20-30 min. Food is barely warm if not cold by the time I get it. The Plus trial is appreciated, but it isn't worth it. Not sure if it's the app or the drivers. 🤷‍♂️",2024-11-12 02:39:51,1,2,Google Play,GrubHub
"Really not worth having at all. The only thing they're good for is I can kind of pre-order on campus. Other than that don't bother, expect cancellations with no explanation beyond ""Oops, no can do.""",2024-11-12 01:00:05,0,1,Google Play,GrubHub
Delicious food and service!,2024-11-11 21:24:26,0,5,Google Play,GrubHub
Love the ease of use.,2024-11-11 21:15:23,0,5,Google Play,GrubHub
awsome,2024-11-11 21:13:50,0,4,Google Play,GrubHub
I'm impressed with the positive consistency but any issues I've encountered using Grubhub has been corrected or I've been reimbursed,2024-11-11 20:15:11,0,5,Google Play,GrubHub
"Prices are higher significantly than what store actually charges, food is not carried with care and 8 out of 10 times something is wrong or missing from order.",2024-11-11 19:09:13,0,1,Google Play,GrubHub
Great but there is always room for improvement.,2024-11-11 18:24:36,0,4,Google Play,GrubHub
"Bad customer service. Had restaurant made an error, 4 lunch special came w missing rice and spring roll. I was told I would be refunded on those. I found out days later that I only got 1 refund out of 4. Contacted CS back, and I was told it was out of the refund window. Office lunch was ruined but still paid $60, tips and SERVICE charge. What a joke.",2024-11-11 15:49:17,0,1,Google Play,GrubHub
Always happy with Grubhub,2024-11-11 15:31:54,0,1,Google Play,GrubHub
Tracking of drivers can be inaccurate. needs improvement. Other delivery tracking services do better.,2024-11-11 13:41:40,0,5,Google Play,GrubHub
App works well.,2024-11-11 13:31:31,0,4,Google Play,GrubHub
still haven't given me my refund. gonna have to contact my bank about it,2024-11-11 12:34:12,0,1,Google Play,GrubHub
better than doordash,2024-11-11 12:29:26,0,5,Google Play,GrubHub
I thought I was getting a discount with prime. But I ended up spending $25 for like $6 worth of Chinese food? And I didn't get my egg roll,2024-11-11 11:14:09,0,1,Google Play,GrubHub
"Horrible. This app sucks and I've had better experience on other apps. Not only is the customer service horrible but they lack a lot of restaurants in the area. They charged my card for something i didnt even buy and would not allow for a refund and used the exuse of ""too many recent refunds"" when thats not even possible cause I've only used this app twice. Would not recommend at all.",2024-11-11 11:13:49,28,1,Google Play,GrubHub
"Worst! 1/5 of my order came. $110 I paid for broccoli beef, that's all I got. For the 4 missing items they reimbursed $60. Never again!",2024-11-10 22:37:18,0,1,Google Play,GrubHub
"They say it's free for prime members. They were sneaky and charged me anyway, then promised a $15 voucher, never received it. Not worth the hassle.",2024-11-10 18:22:33,0,1,Google Play,GrubHub
"I'm putting it here, too. This app needs a lot of work, both this one and the drivers app!!!! Outsource all calls to other countries, and nothing is getting fixed. So by the time you get your food there is an 80% chance that the driver is extremely unhappy at the app already.",2024-11-10 17:19:40,1,1,Google Play,GrubHub
"My experience with grubhub has been great. The quality of customer service is the only factor for me. Whenever there's a problem with my order, they refund it right away or ask if I'd like to place it again. Money got real tight once and I had to cancel my GH+ subscription. It was handled so quickly that I actually laughed at how poorly the process was handled on other apps. No 4 hour phone call or unsubcribe buttons that aren't actually there in app. It's like their support team actually cares.",2024-11-10 16:18:07,6,5,Google Play,GrubHub
"Would be 4 stars if they didn't have higher menu prices than the actual business. On top of fees that they charge for their service, they also have hidden higher prices, sometimes up to $5 per item.",2024-11-10 15:43:21,0,2,Google Play,GrubHub
This app sucks honestly so many orders cancelled or delivered to the wrong address. Everything is always expensive.,2024-11-10 15:15:11,0,2,Google Play,GrubHub
Wow long time customer. Back in oct wings n pizza 2 items. Delivered only pizza no message from driver won't text back that night. I can't eat pizza due to allergyout 50 bucks. GrubHub support said issue full refund in 3 days. No refund I chat rep says can't do anything after 2 days. Great game say refund in 3 but can't complain at 2 days. No response . Sad customer service these days and hide behind AI.,2024-11-10 14:49:25,0,1,Google Play,GrubHub
if they didn't jack up the menu prices I'd 5 star it. but charging extra when you're already getting fees is criminal imho,2024-11-10 14:44:51,0,2,Google Play,GrubHub
It was so horrible I would never ever use this company ever again . They let some dude take my tip when he never delivered my food and then they never refunded me for the tip or the hundred dollar meal. I am homeless and they basically stole a hundred twenty dollars from me and never paid me back when they said they would.,2024-11-10 14:20:15,0,1,Google Play,GrubHub
Why can't I view restaurants in add to favorites,2024-11-10 13:13:47,0,2,Google Play,GrubHub
Lovely 😍 app and easy to use,2024-11-10 12:53:34,0,5,Google Play,GrubHub
Great Service.,2024-11-10 11:29:44,0,5,Google Play,GrubHub
Not good,2024-11-10 10:26:21,0,1,Google Play,GrubHub
"NEED the ability to ""view/manage saved"" (view/manage favorites, etc) just like how it can be done on the normal web browser version. No idea why this button-toggle is not integrated into the app!",2024-11-10 10:10:13,1,4,Google Play,GrubHub
"I tried GH again 1 more time after a year or so I wait 30 minutes, order is cancelled, no food I go back to Uber Eats, it's 5 dollars more but at least I get my food",2024-11-09 22:40:12,1,1,Google Play,GrubHub
Lol I can add something to my cart but there's no way to check out,2024-11-09 19:56:19,0,1,Google Play,GrubHub
Doesn't function,2024-11-09 19:55:06,0,1,Google Play,GrubHub
"Bugridden, unusable nightmare with matching the timing of delivery request notifications to the driver with the ability for that driver to review and accept that request. If you ever idle, you best always have this app in the foreground waiting to accept at a moment's notice (get real with your expectations with idling for hours on end coming from a driver, GrubHub).",2024-11-09 19:43:08,0,1,Google Play,GrubHub
I am liking the partnership with Amazon Prime,2024-11-09 19:07:59,0,5,Google Play,GrubHub
This app doesn't even deserve a star. This was my first time ever using GrubHub and I ordered a 9 dollar cheeseburger that was TINY and my my frozen drink has residue on the lid like someone drank from it & it was melted the driver kept trying to get me to give the code when my food wasn't even delivered yet. I talked to 3 customer support people and none of them were a help they said I couldn't get a refund because I had to much compensation . Crazy cuz I never had this app before.,2024-11-09 18:58:09,0,1,Google Play,GrubHub
"Delivered to wrong address, refuses even partial refund. Unable to get chat escalated.",2024-11-09 18:37:39,1,1,Google Play,GrubHub
"Three times my order was canceled. They straight bold face lied & told me the restaurant was out of a product when I spoke to them myself & they lied. 3 times after they sent the same courier, Rayna, & after specifically stating that I'll be waiting by the road, describing my clothing, asking her to please dont drop it off until she places it in my hand. If she didnt see me, she wasnt at the correct spot & was refused replacement or refund. Got robbed, broke and starving. Never got the code",2024-11-09 17:16:18,1,1,Google Play,GrubHub
THANKS SO MUCH!!!,2024-11-09 12:18:21,0,5,Google Play,GrubHub
Been using them for delivery all throughout the last year. App works great and the delivery experience is great.,2024-11-09 09:09:58,0,1,Google Play,GrubHub
"every day i wonder how so much time and money can go into an app with such ugly UI, prevalent bugs and lack of food options.",2024-11-09 07:34:51,0,1,Google Play,GrubHub
"Service getting worse and worse. Order says it's on the way, but driver sits there for 10+ minutes, not even moving. Then when they do finally get going, it's AWAY from me. Customer service is useless about this, too. And somehow, the fees just keep going up and up. For worse service. The only guarantee they can keep is that my food will be cold by the time it arrives because of how long an otherwise short, nearby deliver takes.",2024-11-09 00:15:08,1,1,Google Play,GrubHub
Oder arrived 1 hour after it was made and food was cold and soggy,2024-11-08 23:09:55,0,1,Google Play,GrubHub
not buggy,2024-11-08 20:01:52,0,5,Google Play,GrubHub
Awesome service,2024-11-08 19:35:37,0,5,Google Play,GrubHub
Probably the worst delivery app I've used 👍,2024-11-08 18:59:26,1,1,Google Play,GrubHub
So yall don't have any drivers at 6:15pm? Disappointed,2024-11-08 18:15:58,0,1,Google Play,GrubHub
the extra fees be a little too much but other than that it's a great app,2024-11-08 18:06:04,0,4,Google Play,GrubHub
"Pointless, they have no delivery for my area.",2024-11-08 17:51:55,0,1,Google Play,GrubHub
Awesome!,2024-11-08 17:49:30,0,5,Google Play,GrubHub
app not working on s22 ultra on 5g tmobile or verizon...showing error while sign in or searching.,2024-11-08 17:08:54,0,1,Google Play,GrubHub
"Not the best selection of restaurants, but definitely the best food delivery app for prime members that get free GrubHub+",2024-11-08 17:08:09,0,4,Google Play,GrubHub
Worst out of the big 3 food delivery apps. Very few deals and high fees. Don't bother as there are better alternatives.,2024-11-08 16:04:01,0,2,Google Play,GrubHub
Excellent!!!,2024-11-08 14:56:05,0,5,Google Play,GrubHub
The delivery person was great,2024-11-08 14:25:54,0,5,Google Play,GrubHub
Terrible glitchy,2024-11-08 14:08:57,1,1,Google Play,GrubHub
"This app, like ALL those similar, is a scam. I pay for convince, when it's more convenient for me to go get the food myself.",2024-11-08 12:43:48,0,1,Google Play,GrubHub
Crashes constantly. Only able to have 3 items in your cart before the app will crash.,2024-11-08 12:26:17,0,2,Google Play,GrubHub
"2nd time, I've used the app... I love it",2024-11-08 11:18:14,0,4,Google Play,GrubHub
"App is garbage. Regularly freezes or fails to load. Support is terrible. Try to edit an order? Nah duplicate it. Have fun with double groceries while you're sick. Want to try to refund? Nope, just credit. Only usable for 90 days. Absolutely laughable. Terrible company.",2024-11-08 09:30:01,2,1,Google Play,GrubHub
Customer service is very rude try to complain about an order and they never replied back and then close the chat never using this app again I'll stick with doordash,2024-11-08 08:33:18,0,1,Google Play,GrubHub
It was fantastic got it right in one go and got to me still hot and fresh,2024-11-08 01:16:53,0,5,Google Play,GrubHub
Great so far,2024-11-07 22:16:48,0,5,Google Play,GrubHub
