date,review,rating,isEdited,title,userName,developerResponse
2024-09-26 02:01:26,"I didn’t receive 2 of the combos in my order, the 2 for my children were missing and I tried to call the store but nobody answered the phone! I also tried to reach the Uber customer service via chat but they gave no option to speak with a representative, I put in my information in the missing item option and I decided before that I wouldTry to reach the driver. With no availability to do so due to time I believe, there was an option until I input my missing items and then the process switched from a step by step process to a 1 question q&a which I gave a description and then I got notified that I only received a refund for a 3rd of the total amount of each combo missing! The wrap I got was cold the biscuit was stale and the other items cold! I contacted KFC directly via customer service and gave my information to see what they would do if anything and I am awaiting the response from management basically no help in the moment. I really am dissatisfied with how my order turned out altogether but my other driver and order was pretty good other than my food was luke warm and needed to be reheated. This was really disappointing!",1,False,Unsatisfactory Refund,Nick'sNikes&J's💯,
2024-09-27 02:26:20,"I am extremely upset and frustrated with the service I received from Uber Eats. I was charged $100 for an order that was never delivered to the correct location, and it seems as though Uber Eats has effectively stolen my money. The driver claimed to have left my order outside on the sidewalk, at a completely different pin location than the one I provided in the delivery instructions. No photo was provided to confirm the delivery, which is standard practice. 
When I contacted customer support, I was met with blatant disregard. The agent, ""Bon,"" not only refused to help resolve the situation but also refused to escalate my issue to a manager. I was told that someone would call me back ""later,"" but when I asked for details—like who would be calling and when—the agent hung up on me. To make matters worse, no refund has been issued, and the $100 I spent on this order remains unaccounted for. 
This is unacceptable. I trusted Uber Eats to provide reliable service, and instead, I've encountered unprofessionalism and a complete lack of accountability. I expect immediate action on this matter, including a full refund and a proper investigation into the behavior of both the driver and the support agent.",1,False,Horrible service from theft driver and bad Agent from support named Bon,Tavenmkb,
2024-09-27 19:06:48,"Disgusting company! Out of the kindness of my heart. I did not write a review about the driver or the place that I ordered. I was missing two things from my order. I am immediately filed a report and I was issued a refund of $3.61 which usually goes to Uber eats Wallet that wasn’t the case this time they took the refund they being Uber and paid the driver a tip so basically I paid still didn’t get what I ordered and they paid the driver and then when I reached out to them, they’re punishing me saying that they can’t do anything for me that they still issued the refund but they used the refund to tip the driver. And I had one of their agents stopped the chat and refused to assist me and transfer me to someone else. I don’t always use Uber eats sometimes you don’t have transportation to get something to eat, but after this experience, it left a the bad taste in my mouth and I won’t come back, not that coming back it’s gonna hurt their pocket. Just really disgusting their part and how stealing and thievery they are. They must be in a recession as well because they’re so desperate to keep the money in their pocket. I hope they enjoyed the money they took from me.",1,False,Disgusting wretched Company!!!,gffnccghm,
2024-09-30 00:15:40,"App works fine but also has a lot of shortcomings I.e. no restaurant hours, doesn’t show location of restaurants, has A TON of “virtual restaurants” with cool, exotic sounding names/menu items that look better than cheap restaurant food. These are also more expensive and sometimes have extra delivery fees. These restaurants are not real, they are places like Big Boy, Coney Islands, and other cheap restaurants disguised to fool customers and charge them even more than they already do (every item is at least a few dollars more expensive on here than in person or ordering directly from the restaurant). Also, they pay drivers $2 per delivery and don’t provide much or any incentive for drivers to deliver orders with care (using insulated bags, pizza bags, messaging customers updates, driving the fastest route, etc.). This also leads to many people not tipping drivers or leaving very small tips because they don’t do a very good job of incentivizing customers to tip higher amounts or add more tip for excellent service. The executives make millions and millions over charging and utilizing those in need of work so badly that they tolerate $2 per order. It is very convenient and has many options which are positives and likely the only reason people still use it. But I would love to see the issues listed above change.",1,False,Super Greedy Company,Poo-Ber Eats,
2024-09-30 02:09:02,"A lot of my issues with uber eats are usually food related, restaurants frequently forget parts of orders or send the wrong items, however, today my problem is with uber itself. I’m terribly sick and feel like death so I wanted to order some covid tests and medicine to check if it’s covid and start trying to get better as I’m in a lot of pain and it’s keeping me from sleeping even. I click the option to “leave at door”, naturally, as I don’t wish to get the driver sick as well. Problem is, I get a notification saying it can’t be left at my door and I have to meet them at my door instead. Why would I have covid tests and cold/flu medicine ordered to me to avoid getting others sick, just to have to get too close to the driver in order to get my order in the first place? Does uber not care about their drivers? Are they okay with possibly spreading covid/the flu etc? Would it not make more sense to allow the order to be left at the door to keep their drivers safe? I don’t know, but I’m gonna order through doordash as they seem to have a better handle on things like this.",3,False,Uber Risking Getting Drivers Sick,A_Haunting_Death02,
2024-10-04 12:00:11,"Please do not download this app. I order food delivery a lot. Door dash never charges me the types of fees I get with Uber eats. Every single order there’s something wrong. They deliver to wrong address, miss items, won’t refund, and take forever. They don’t care and you’ll get charged for it all. One day I ordered an egg sandwich and a soda. Wawa deleted the sandwich and they were intending to deliver a soda only for $12 to my house (their tipping is high). I cancelled (obviously) and got charged $3 for Uber eats error. It was bait and switch! They said they had the food and when I ordered the food, they said it’s not available - and I got charged $3 for a cancel. This is only one of many issues I’ve had. They delivered 4 times to the wrong address and I was charged over $100. The charges are so much higher than door dash. I added it up and was astounded at how much more. This companies policies are predatory and unethical. Do yourself a favor and download door dash instead. They refund practically everything if you reach out even give credits if there’s an error. I’ll never deal with Uber eats again and I’m telling everyone how bad they are.",1,False,Worst food delivery,wvmountaineergirl,
2024-10-11 22:01:35,"I am extremely disappointed with my recent experience with Uber Eats as a loyal payed member. Due to the aftermath of Hurricane Milton, I have been left without power and water, and I was simply trying to order a hot meal. I placed an order totaling $44 but quickly realized I had the wrong delivery address since I had recently moved. I tried to change the address just a minute after placing the order, but Uber Eats informed me that my new location was too far for delivery. As a result, I decided to cancel the order, assuming I could order somewhere else with the correct address. However, despite cancelling less than 10 minutes after placing the order, I was still charged the full amount. I reached out to customer support, hoping for some understanding and assistance, especially given my difficult situation during a hurricane, but I was met with rude and dismissive replies. One representative even ended the chat on me as I tried to explain that I had no power or water and was just trying to get a meal delivered. This is completely unacceptable and feels incredibly unjust. In a time of need, I expected a higher level of service and empathy, but instead I was charged for food I never received and treated poorly by your support team. I will reconsider using Uber Eats in the future if this is how customers are treated.",1,False,After the aftermath of Hurricane Milton,LunaAstrophel,
2024-10-13 14:52:15,"had to order the other night , ordered from Pizza Hut through Uber Eats and I was waiting  hours for my food then I kept getting new drivers and some how someone “ ended up taking my order and cancel my food through Uber Eats” what I was told through a manager from Pizza Hut so i was contacting and calling Pizza Hut nobody was answering back to me after a while. They ended up sending my money back  without explanation of the person nor did I get food then I went to Taco Bell Uber eats. I went ordering. I was waiting hours as well. I started ordering my food at 9 o’clock they told me that my food would be  alesst ready for pick up at 10:30 at the latest then the time kept changing to 11 to 11:30  to 12 in the morning, so then I ended up canceling my order on that because I have 5 children and it was a school night they had there baths and all just waiting on dinner  they never sent me my money back from Taco Bell because “the order was already preparing “ I waited it out til the next day then I contacted Uber Eats and never responded back to me once i kept calling and calling I got back to them. They basically said that the money is taken, so almost 100 dollars was taken from me for nothing I won’t be using Uber eats again they are inconsiderate  scammers!!!!",1,False,Big families please don’t do deliver orders from here !!!,byaaws,
2024-10-14 02:45:09,"I haven’t had much trouble with Uber Eats before, but I ordered two boba teas separately because they added a larger fee for my friend than for me (without premium in the same location with the same drink), and they ended up with the wrong item. My uber delivery driver was super nice about this situation and tried to call uber eats on our behalf because we weren’t able to contact uber eats or the original place about the wrong order. We go over, in person, to the location and it ended up being a super sketchy location where I was unable to access help. When I was placing an issue report for a refund, they only would refund the original amount of the drink and nothing else that I paid, which in general was a super long process for no reason as i gave tour photos for two different parts of their process. I am extremely upset by the fact that they are offering food that is made from someone’s house and not an actual establishment where I can’t receive help.",3,False,wrong order process is very long for no reason,syd_28,
2024-10-16 22:36:12,"I don’t write reviews often and when I do it’s usually to give positive feedback. Unfortunately, today I have to break that habit. I’ve been using Uber Eats for years now. I’ve had issues every now and then, but for the last 10 or 15 orders I placed, ALL of them had issues. Missing items, incorrect items, late deliveries, etc… One took an hour before the driver told me someone else had picked up my order. No problem right? Just have them cancel the order and get something else. Support expressed their disappointment and apologized and told me I would be given a $10 credit to use. I never got that credit and was then told that they couldn’t provide it since I wasn’t charged for the order. Good customer service honors what their reps promise especially after a bad experience. What’s $10 to Uber?!! Nothing. Next day I order a pretty large order that came out to almost $50. I waited and waited and nothing. I check the app and the picture shows someone else’s door. GREAT!! Yet another poor experience. I contact Uber for a refund and low and behold, they say they can’t refund me. All they have to do is check the picture of the doorway that shows at least 100 times and see that the last picture is of someone else’s door. So I was lied to and then stolen from. Very poor customer service. Implement some QC, your success rate is horrid and you make the customers literally pay for it.",1,False,I was lied to and then stolen from,Best Wishes…,
2024-10-21 04:28:21,"I had my order “delivered” at the wrong house and when I walked down to go find it, it was absolutely no where to be seen. When I previously tried calling the driver when i couldn’t find my delivery , it gave me an automated message in a different language. I knocked on one door that was pinpointed as the location and they didn’t see any orders and they have a camera that senses when people drive by and there was no footage found of anyone even passing their house (it’s the only way to get to my house because of the one way road). I checked all the way to the main road because I didn’t want my money to go down the drain and low and behold THE FOOD WAS NO WHERE. Not to mention the driver left a picture of his car console and not the delivery? This is insanely unprofessional and I now just got my money refunded but it also means that I don’t have food for work tomorrow. When I tried calling the driver back a second time it said something about my number being blocked by the user. UberEats I would recommend that you double check the people that you let work for your brand.",3,False,Order being taken,ImaGuava,
2024-10-21 23:18:25,It was my first time using the app in a while so I bought the uber one subscription and a month goes by I been liking it so I decided to use it again and couple days go by and I check to see what deals they got and it logged me out of the account and I was wondering this must have been a bug so I try to login and it says in small text “your account has been deactivated’’ and I Apeal to recover the account and I waited a few days and they says they can’t recover the account for violating the terms and I barely used uber eats and those times were if I was really hungry and it was late at night so then it came to my head that I check my bank account and had the charge for uber one and I was still trying to get in the account so I decide to call the customer support and they said they couldn’t do nothing about it so I don’t know what I’m deciding to do now since a have a active subscription on my deactivated account on my card Uber eats support if you please see this message respond and try to help me out on canceling the subscription and removing my payment method. Thank you uber eats,1,False,Bought uber one and they deactivated my account,Teddy Pozas,
2024-10-31 00:47:41,"I have a vision disability that unfortunately means I have no ability to drive, meaning I rely on apps like this to assist me in getting food groceries all of that. With Uber eats I have tried again and again to use and it always ends up disappointing me. Either leaving me with insanely high prices to pay only to get the food incredibly late or no food at all. And they don’t let you cancel orders. They will make you pay because the store accepted it. I understand that the food was requested so it should be paid for, but when I ordered my food and it’s well past the delivery time frame Uber eats gave me, and I’m talking hour to hours, I don’t want the food anymore so it’s ridiculous that the app insists I still need to pay for food I no longer want when the reason I don’t want it anymore is because the time frame I was given was false. Another issue is I have gotten my entire order wrong and Uber eats doesn’t give a full refund you still have to partially pay for a meal you didn’t order and if you want the order you did pay for you’re going to need to reorder wait and pay again. It’s the lack of care for its consumers that makes me unable to use this app anymore which is just especially unfortunate for someone like me who already has limited choices.",1,False,Can’t keep giving them money,00ken,
2024-11-02 23:36:01,"I ordered some yummy ol seafood, after a LONG EXHAUSTING DAY OF WORK. just got paid and got my pay check in the mail, and I wanted some seafood so I went on the app and ordered me some o then realized I forget a item so I canceled it RIGHT AFTER I ordered the food. (mind you it was only 1min after I placed the order.) they then CHARGED ME A CANCELLATION FEE of 50$ because they so called were already working on the order as soon as I placed it. and then they took my money and I reached out and they simply said they couldn’t do anything. so basically NO FOOD, AND NO MONEY FOR ME. half of my paycheck is gone, im never using this app again. door dash is way better, this is honestly a fraud. ive been this app for maybe a year with no problems until now and this stupid cancellation fee. you will never catch me on this earth placing a other order on this app. and if your reading this right now, im just letting you know before you press that download button. DO NOT DO IT. use doordash for ur own sake, and then when i had asked for help also they said i should put feedback. SO THIS IS WHAT THEY ASKED FOR. like I said NO FOOD, NO MONEY, STARVING. BYE PAYCHECK.",1,False,this app is a fraud.,ashomashi,
2024-11-05 03:38:11,"Please learn from my mistake. Do not order food. If there is a problem, you WILL be charged for the food anyway. Honestly, it’s disgusting how rude the support was. They basically trolled me, and laughed in my face. When trying to speak with them, I got scripted answers, and then as I was typing they would end the chat. When I put in an order for some food, I noted an allergy, and asked the merchant to cancel the order if they couldn’t accommodate. Instead they marked that the order was being prepared, and the called me and told me they couldn’t make the food. When I asked them to cancel it, they said they couldn’t and told me to. I had never done it before, so I said I’ll try. They confirmed the cancellation, and then hung up. When I noticed that I was still being charged 75% of the order, and attempted to contact support. The gist of it is, I was told it was my fault for cancelling the order, and to learn my lesson for future orders. I won’t be making future orders. The support was laughably rude. Ignored anything I had to say, and ended the chat on me. I guess they’re cool with merchants taking peoples money? Or they’re cool with taking money? Idk. I wouldn’t avoid the app if I were you.",1,False,Worst. Support. Ever.,Ace Arthur,
2024-11-05 05:19:32,"Waited on a 150$ grocery order for  well over an hour before reaching out to customer service. The driver ignored my message after delaying multiple times. When reaching out to customer service I was told the driver was already at the grocery store and my preset was being tracked and I would be offered 20% in Uber cash. They offered me 16$ which is it 20% of 150 and definitely not 20% of the 185$ which was the true cost of the order they “base tips on”. After sending the driver a screenshot showing that I saw he read the message and did not respond he says his “car broke down”. Uber customer service then cancels the order by this time it’s 10 minutes for the time the store closes it’s Uber eats option. When reaching out to customer service to rectification is given, no resolution except multiple generic messages offering no recompense or remedy. The chat was ended with a notification that my issue has been sent to “another team”. At the end of this I have 0 groceries and the time spent waiting on Uber I could have caught a Lyft and gotten my own groceries and most likely come out cheaper and faster. Delivery fees where about 12$ not including tip while a round trip lift would have been about 16$ not including tip. If there is not major rectification by Uber my account will be definitely deleted and I will be done with this app and moving in to door dash, Grubhub or just lifting to the store when I don’t want to drive.",1,False,Worst Experience,UnappreciatedCustomer,
2024-11-07 13:18:08,"I was a member of their Uber One service so I also paid a monthly membership.  The very few times I needed to contact someone they have been incredibly unhelpful.  I placed an order that had a mistake on it so I tried to modify, but the only option was to cancel.  Several messages popped up in chat showing the price of the order and then a larger message asking if I was sure I want to cancel and yes or no.  I selected yes.  It turns out that wasn’t just the price of my order, it was that they were still going to charge for it.  I would t have cancelled knowing this.  I talked to a phone agent and another one on chat all saying that there would be no refund (never have had to ask for one before.  It was an $18 order, it wasnt an extraordinary amount).  Both proceeded to get rude.  On the chat I said I was considering cancelling my monthly membership if this was how you were treating customers, he transfers me to someone else, and that person asks if I’m having trouble with my last order, I say yes.  He says to hold on for three minutes, then says my membership has been cancelled and transfers me to another agent",1,False,Customer service is terrible,Joakee,
2024-11-08 06:50:43,"Unbelievable customer service policy.

The offshore customer service department is by far one of the worst I have ever experienced. I was traveling for work with no transportation options during my visit. I placed an order with a highly recommended restaurant an hour before the closing hours. After receiving confirmation the order was received, processed, and picked up by the driver. I was then notified the order was canceled and a refund was issued. Unfortunately all other restaurants were closed at this time. When I reached out to support I was told Uber eats cannot control if the restaurant closes early. As I began to ask why I had received notifications that the order had been through the process I was told it’s out of their control and I should reorder somewhere else. I tired to speak with a supervisor but was told they could not connect me for more than an hour. That would mean I would need to wait until 11:30pm to even continue the conversation. I was told I wasn’t being clear in my message and because the customer service representative felt I was talking in circles that she needed to end the call and hung up on me. I will say I was extremely respectful and never rose my voice or cursed. I simply asked how we could come up with a solution. The only response they were willing to offer was “we’re sorry and you won’t be charged”. Awful! Just Awful.",1,False,Customer service nightmare,That one guy. You know him.,
2024-11-09 23:01:01,"Every time I’ve used Uber eats there’s always a problem with the delivery time where it’s gonna be delete an hour and an hour and a half, which is very unprofessional. The last time that I ordered with Uber Eats, I had to wait two hours to get my order, in which I ended up canceling because when I checked the driver’s location, she was on her way to pick up another order, so the time that I was actually given, it wouldn’t have been delivered by that time. So overall, I would’ve waited over two hours and a half to get my order. And when I reached out to customer service, they told me they could not refund me because I’m going to cancel it on my end. I would rather recommend DoorDash for anybody doing orders rather than Uber eats because they have no respect for their customers time. I tried speaking to two different customer service people, and they both ended the chat without even finishing the conversation that we were having. So I ended up paying for a food and the driver did not deliver it so because I canceled it the driver gets to keep the food that I paid with my own. Do not order with Uber Eats because they’re a scam and they do not care about their customer, All they care about is their money so beware",1,False,Delivery time,Wayyy_,
2024-11-10 21:37:52,"Thus happened two months ago, so I’m not saying it in a heightened state of frustration. I had offered Taco Bell, 12 items ~$70. The driver dropped off one small bag, with a three things and not my order. I contacted customer service for a refund, which sometimes Uber is good at. I have only used their refund system when the orders are actually wrong, and I didn’t get what I paid for. They it said it’s not eligible for a refund, so I went to chat with a rep. They said it’s not eligible for a refund. I asked for a supervisor, or contact information. There must be some kind of mistake, how could it not be eligible to be made right? The chat rep just continued to say not eligible for a refund and refused to give me any reason why.

So I contacted my credit card company, explained the situation and provided screen shots. The credit card rep reversed the charge. Uber then forced me to pay for a for a meal I never got, by preventing me from ordering a ride until I repaid the dispute I won. This should be illegal. I hope someone in customer service sees this so they can fix it for other people, for me it’s too late. Grubhub and Lyft are fine.",1,False,"Grubhub customer service is 100% better, Uber will straight steal from you",iygyuruyfiyfutr,
2024-11-12 01:01:41,"I wish I could give less then a 1 star rating but I can’t. I’ve been using Uber everyday for almost 10 years and didn’t have a problem tell last week. I was charged twice for an order and I contacted Uber and told me they would refund it. It still hasn’t been refunded so I called my bank and they said Uber hasn’t issued a refund for it. It was $50 EXTRA I was charged. Then yesterday I ordered food and waited outside for the delivery driver who ended up stealing my food which was $40. In the last 24hr I’ve talked to six ppl and they flat out refuse to help me. I’ve been a loyal customer for YEARS! One person I talked to I asked for a supervisor, they said no then hung up the phone. First person I talked to when my order was ongoing did not help me properly from what the 6th person I talked too said. Every person has talked too has refused to let me speak to a supervisor. I was told it would take less then 6hr for someone to email me about this issue, and it’s now been more then 24hr since this delivery driver stole my food. And 3 days since Uber over charged me. I’ve had to cancel my cards and my bank has had to set it up to where Uber can’t take anymore money from me. I’ve canceled my Uber one and am going to dispute with the bank because they have ROBBED me almost $100.",1,False,Don’t use it you don’t want to get robbed by Uber and the people the hire.,Essencemaya,
2024-11-17 00:39:52,"My family and I utilize(d) UberEats more than I would like to admit. We have spent thousands of dollars on this app. Unfortunately, more often than not, there are issues with orders, items missing, late orders, etc. When paying a substantial amount of money for your order, delivery fees, and driver tips; as a customer you expect these orders to either be correct, or you expect to be refunded for the items you never receive. After being forced to seek refunds multiple times because of RESTAURANT AND/OR DRIVER ERRORS, UberEats has now decided that I have “violated the refund policy”. If it is violating the refund policy to ask for your money back for services and items you did not receive, then I am forced to take my (embarrassingly) thousands of dollars in delivery orders elsewhere. It’s a shame that a company cares more about the few dollars I was rightfully owed - than the future business I, and the rest of my friends and family (and anyone I come in contact with regarding delivery services). Truly not a valued customer and I STRONGLY urge anyone reading to go elsewhere with your business.",1,False,Zero Consistency and Terrible Customer Service,Anonymous123456753,
2024-11-23 22:38:30,Every issue I’ve ever had with Uber Eats usually has to do with missing or incorrect items which I get isn’t the driver or Ubers fault directly but it is up to them as the middle man to make it right. I’ve been give “credits” and “refunds” that never happen. I’ve never gotten a credit and actually had it show up on my account but I’ve had countless emails explaining I was given a credit or a refund or BOTH for messed up orders. Never gotten any money back or an actual remedy. Deleted Uber and Uber eats today after the “support” representatives refusing to answer my questions and ending the chats with me after replying once and not answering anything. They don’t even give me a second to reply or if I do they still end the chat. I don’t know if they’re timed or they’re just not friendly people I get it it sounds like a stressful job but me as a consumer can’t understand how the customer service is SO awful every time and how I have never actually been given any remedy to any of my order mishaps even after being promised these things. Don’t waste your time. Doordash and Grubhub have much better customer service. They usually refund me more than what was messed up and give me discount codes or credits that I can actually use.,1,False,Terrible Customer Service,shhaay,
2024-11-26 08:48:24,I am recently an Uber One member I have been using Uber eats for a while now the past couple months I have been using it religiously because I don’t get the luxury of being able to drive where I need to go at all times of the day. Lately though I keep having issues with my order while I’m missing an item or I get the wrong item etc. this is the second time in the past two weeks that I got a wrong order they gave me the incorrect item today and the previous time I was missing items and yet I was still ineligible for a refund even though I was able to send proof through pictures that what I got is not what I asked for or I didn’t get all of what I asked for when I go to customer service to ask for help and explain my issue they tell me they won’t be giving me a refund and then completely in the group chat they won’t even continue to talk with me so I have to restart the conversation all over again with somebody else I feel like if they are not efficient enough to properly run their company they should maybe shut it down for a little bit and reopen it when they have a better understanding of how to treat people and how to run a company properly because I’m tired of having to pay for their mistakes.,1,False,Multiple issues with orders. Bad customer service,Serinityhowell1,
2024-12-04 01:46:17,"Honestly might switch to doordash because as nice as Uber is, they are cheaper and their customer service is much better, I have Uber one currently and order a lot but I noticed on doordash if I were to get dashpass instead, it would be a few dollars cheaper to order most of the things I get from various restaurants off doordash, in addition I used to get promos WAY more often a year or 2 ago and now I haven’t seen any in months besides the occasional alcohol discount that I never use, DoorDash however has LOTS of various promotions and offers going on and in addition their customer service is significantly better, I can’t tell you how many times I’ve tried to refund something on this app for various reasons and got a MINIMAL amount of money refunded. I ordered food a few times and they gave me the wrong order but when I get support involved, I didn’t get refunded the delivery fee and tip despite being refunded for the order which is obviously frustrating because I didn’t even eat the wrong order I was given. However every time I have an issue on doordash they always have ensured that I’m more than satisfied, often times offering me credits in addition to a refund. Sorry Uber but you better step your game up because right now you look beyond pathetic as a delivery service.",1,False,switching to DoorDash,Iron_kurtin,
2024-12-09 02:25:46,"I’ve been a loyal Uber eats customer for years and my order came two hours later requested a certain percentage of a store credit 
since not only do I have Uber one customer but my order was well over two hours late. 
With my order being so late, you would expect them to move me up to priority, but instead the Dasher was given a additional order to collect and deliver before picking up mine. I did request to cancel my order being that it was two hours late and my representatives both refused. Customer service representatives were not willing to work with me whatsoever or escalate me to a higher up when I explicitly asked instead they just ended the conversation abruptly without providing me any meaningful information if you were to try to call the Uber phone number available on their website and online, they will tell you that they are no longer active and for you to go and speak to someone in chat, who obviously either is AI or has no higher ups or anywhere to you might be having I would not recommend zero out of 10 use DoorDash instead.",1,False,Horrible customer service,angry consumer 🙃,
2024-12-13 21:38:40,"I’ve been using Uber eats for a while now and I have been satisfied for the most part. Their drivers seem to be good for the most part pay. They don’t have to be vetted or anything. So far I have been luck and they are paying attention to our order notes. The ones that go over and beyond (only two) I have wanted to make sure they were compensated. My problem comes when there is an issue with the order and Uber tries to toss blame on the restaurant which for the most, is the actual problem. Where I have my issue is that when I try to get my money  & have to jump through these hoops, as well as when something’s forgotten I what I had actually been charged for so my refund is Lacking. They do a standard $5 refund. Even on a $14 appetizer. It’s gotten to the point where I only use the app when I need to. Out of pure laziness on my part (so buyer beware), but if I’m able to just go out myself, I’ll do it. Not a bad app just OK.",3,False,Easy to use as long as nothing goes wrong,Murf55,
2024-12-14 04:17:48,"I will NEVER order food on this app again. After I write this app I am closing my account and deleting the app. 

I ordered food, right after I pushed the pay icon I realized I had the wrong address so I cancelled it immediately. The restaurant must be psychic because they claimed they had already started my order in the few seconds after I pushed send. I highly doubt that was the case. It was lunch time on a Sat. and the restaurant is in the Haight Ashbury which is usually very busy especially around the holidays. There’s no way they started the order. They just wanted the rip off amount of $86+. They charged my checking account 5 times so it was difficult to tell what was going on. I was in the hospital for goodness sake. I finally saw in my account that the 5 charges and refunds had settled down only to discover that they still charged me for food I never received. I then tried to find on the app how to dispute this and it took forever. I finally started chatting with their robot then my phone died and I wasn’t near any where to charge it. When I returned to the chat it said it was closed and now I’m unable to open a new one. I will never eat at or order from Estrella taqueria again. This is a rip off. Unbelievable. Zero stars… for both this app and that restaurant.",1,False,Awful app awful discrimination against customers,Ummmwtfh,
2024-12-14 11:15:05,"Uber Eats (They)  first, have I have encountered significant issues with the customer service experience related to my recent order. It seems that the responses provided by representatives are often scripted and repetitive, indicating a lack of genuine listening to customer concerns. Promises made about a manager returning calls have not been fulfilled.

Additionally, I faced challenges when attempting to cancel and reorder an item shortly after placing the order due to an unrecognized discount. The company's explanation for not allowing this was that the food was already in preparation at the time of the cancellation. When I followed up with the store directly, I was informed that they could not assist since it was a third-party transaction. However, I was assured that if an order is canceled, there should not be any cancellation charges, and it was confirmed that my order had not been processed.

Despite having received a receipt for the original order, there appears to be a lack of communication between the store and the third-party service regarding my second order, which the manager claims they never received. This experience raises concerns about the integrity of the company's practices, and I feel it is important to share this information with others to inform them about potential issues in their business operations.",1,False,You're Thieves,EdwinaLC21,
2024-12-14 21:36:25,"I never leave reviews but thought it’s important to mention. The policy and system is poorly created that if you cancel within seconds to fix an address - they will always charge you and say that the restaurant started making food which isn’t true if you cancelled within seconds. In addition- when they make mistakes like the driver taking your food - they get away with it and you still get charged. Basically mistakes on their end is always permitted and it happens frequently but one small mistake and they say it’s within their policy to charge you hundreds of dollars AND charge you for a driver fee which never even picked up the order, so it’s a ridiculous company that I would stay away from. Also, I wasn’t able to escalate the issue because they wouldn’t directly answer me, ended the chat quickly by saying I haven’t responded in awhile which was literally less than 30 seconds. I can’t even speak to anyone on the phone because they say the help center allows you to which is also not true. If you try and find a customer service- the number says we have updated our app help center and this phone number isn’t available - disconnects you so it’s a company that will deliver on their end intermittently but any sort of issue on their end and they are comfortable with allowing it to occur. I don’t think this should be a well trusted company after experiencing that!",1,False,BEWARE of the tiniest mistake!,19985SharonJo.Lauren-0987,
2024-12-17 01:23:08,"Uber Eats’ business practices leave much to be desired, both for customers and their drivers. As a customer, I’ve experienced delays, incorrect orders, and poor customer service without a satisfactory resolution. When something goes wrong, Uber Eats’ support often feels unhelpful, offering automated responses and refusing refunds or credits even when issues are clearly their fault. It’s frustrating to pay for a service that rarely holds itself accountable for its mistakes.

Equally concerning is how they treat their drivers. Delivery workers, who are the backbone of their service, are underpaid, overworked, and subject to unfair policies. Tips often seem to be the primary source of income because Uber Eats takes a significant cut, leaving drivers struggling to make ends meet. For a multi-billion-dollar company, this exploitation is unacceptable.

Between mistreating customers and exploiting workers, Uber Eats seems more focused on profit than delivering quality service or fostering fairness. I’ll be looking for alternatives where drivers are better compensated and customers are treated with respect.",1,False,Disappointing business practices - for both customers and drivers,Zipstoppah,
2024-12-22 01:04:05,"Long time user of UberOne here. I usually enjoy Uber and ubereats but recently had a TERRIBLE time with their support team. The other day I ordered 2 coffees & breakfast and BOTH coffees were missing. This is not the first time I’ve been missing beverages from my order. Usually, support is helpful & a proper refund is issued pretty easily. But I guess they’re changing out support people or something because this was the most horrendous experience I’ve had with Ubereats. Not only was I already bummed to not get my coffee (even tried calling my driver to see if they’d bring it), I then logged it as missing and Uber told me they couldn’t refund me for the missing drinks I paid for?? When I asked for further support, 2 different people failed to give me a resolution. It took hours to get a response & the first person only issued a refund for ONE of the beverages, and when I explained this to the 2nd person they said the refund was “already issued” and didn’t offer any further solution. I now have to wait for a 3rd person & possibly contact the restaurant directly and/or my bank to finally get this resolved. If I can’t get a resolution to this issue, I will have to take my business elsewhere because arguing with support is not how I want to spend my days…",1,False,Frustrating support…stole my $,Melisasevilmis,
2024-12-22 22:38:41,"I ordered on Uber eats from kfc near me where kfc had a meal deal when I buy one 3 piece chicken with two sides and a drink, I would get one free meal but I called kfc and the lady told me that she doesn’t know if I clicked the button for the deal and so I explained to her that it is my first time using Uber eats and that I did not see a button to click in order to get the deal. The lady from kfc told me they are having the deal until 12:00am tonight but that she has no control whether I get the deal or not. Therefore, I called Roberto my Uber eats driver and asked him if I was getting the deal. I asked if it was two for one and he told me yes I am getting the deal. So I’m patiently waiting for my order to be delivered and i did not end up getting the buy one get one free (3 piece chicken with two sides and a drink).. only one.
Although I was under the impression that I would get the meal deal from kfc and sure enough I did not. Very unsatisfactory that I did not have information on how to get the buy one get one meal from kfc. Even after the driver told me that I would get the deal.
I am an unsatisfied customer.",3,False,Uber eats delivery,Eugene59921,
2024-12-25 05:03:18,"Why would you pay thirty dollars for cold McDonald’s two hours from now? Nothing has ever arrived to me in edible condition from Uber Eats. The problem is they put short-term profit before absolutely everything else, including customer satisfaction. They have your delivery driver take five orders from five different restaurants. After your food gets picked up, it sits in your driver’s car while he picks up the next order and the next. By the time it gets to you it is garbage. Meanwhile you’re paying what it would cost to go out and get yourself a positively stellar hot meal. The model only works because you stupid consumer pigs will buy anything if it’s on your phone. Why don’t you stop and think for a minute sometimes? You know what was cooler than summoning a car on your phone? The days when you could hail a taxi. As recently as 2014 I was able to step outside of my building, stick out my hand and a cab would instantly pull over and pick me up. Now you need to use a stupid ride hailing app. All of you morons agreed to make things less convenient.  Seeing a 4.8 star aggregate rating for this app gives my yet another reason to root for the  downfall of Western civilization.",1,False,You have to be stupid to buy food this way,IH8PGS,
